scenario,time_s,distance_m,mass_kg,height_m,temperature_k,density_kgm3,sound_speed_mps,pressure_pa,airspeed_mps,groundspeed_mps,mach,cl,drag_n,thrust_n,fuel_flow_kgs,climb_rate_mps,mass_rate_kgs,fuel_per_meter_kgpm,implicit_denominator,cumulative_fuel_time_kg,cumulative_fuel_path_kg,path_integral_mass_kg
temp_minus_10K,638.4153265295442,167813.73223345884,63105.8702441769,10562.827409327703,209.4916218393699,0.37977111272097713,290.1523704342041,22837.372580502906,240.0,269.503240780716,0.8271516087938464,0.5038442012555715,41053.30244412081,45269.70618880716,13.626181562830954,1.6351703227409706,-13.626181562830954,0.050560362552070505,0.9068603686734585,9344.129913761804,9344.128082828338,9344.129755823102
temp_minus_10K,640.4153265295442,168352.84936302714,63078.62390662972,10566.097567018507,209.4703658143797,0.3796071442678393,290.13764993503474,22825.1962191477,240.0,269.6139936615282,0.82719357537272,0.5038442012555713,41035.57743483893,45249.68917493108,13.620156441654252,1.6349873723434674,-13.620156441654252,0.05051724599559516,0.9068698190654794,9371.376251766289,9371.37441792026,9371.37609337028
temp_minus_10K,642.4153265295442,168892.18862752948,63051.389616581946,10569.36735883274,209.44911216758717,0.37944324831654974,290.1229303360702,22813.026476727366,240.0,269.72537567912514,0.8272355436434851,0.5038442012555717,41017.860263015515,45229.68127320598,13.614134063234996,1.6348044462282025,-13.614134063234996,0.05047405728495806,0.9068792684001172,9398.610542271179,9398.608705536493,9398.610383418054
temp_minus_10K,644.4153265295442,169431.75128502573,63024.16736854942,10572.63678481894,209.42786089867687,0.37927942483410554,290.10821163722903,22800.86334956093,240.0,269.8373866198332,0.827277513606241,0.5038442012555715,41000.15092508286,45209.68247904185,13.608114426191595,1.6346215442768315,-13.608114426191595,0.050430796846412204,0.9068887166834133,9425.832790760605,9425.83095116119,9425.832631450583
temp_minus_10K,646.4153265295442,169971.5385931485,62996.95715705042,10575.90584502567,209.40661200733314,0.37911567378751754,290.09349383842954,22788.70683396937,240.0,269.950026270042,0.8273194852610876,0.5038442012555712,40982.449417474876,45189.69278855403,13.60209752935476,1.6344386666440174,-13.60209752935476,0.050387465107145535,0.906898163907306,9453.043002716151,9453.041160275952,9453.04284294958
temp_minus_10K,648.4153265295442,170511.5518091032,62969.758976605925,10579.17453950148,209.38536549324036,0.37895199514381217,290.07877693959017,22776.55692627577,240.0,270.06329441620255,0.8273614586081242,0.5038442012555717,40964.75573662715,45169.71219750761,13.596083371449787,1.6342558133477696,-13.596083371449787,0.050344062494092436,0.9069076100707926,9480.241183616956,9480.23933835994,9480.241023394075
temp_minus_10K,650.4153265295442,171051.79218966828,62942.57282173954,10582.442868294882,209.36412135608325,0.3787883888700335,290.0640609406294,22764.413622805478,240.0,270.17719084482707,0.8274034336474502,0.5038442012555716,40947.069878977076,45149.74070138928,13.590071951118171,1.6340729842970159,-13.590071951118171,0.05030058943400393,0.9069170551785055,9507.427338939524,9507.425490889676,9507.427178260463
temp_minus_10K,652.4153265295442,171592.26099119522,62915.398686977285,10585.710831454413,209.3428795955463,0.378624854933239,290.0493458414657,22752.276919885768,240.0,270.2917153424906,0.8274454103791652,0.5038442012555712,40929.39184096358,45129.77829589855,13.58406326706546,1.6338901794825522,-13.58406326706546,0.05025704635398423,0.9069264992308481,9534.601474157707,9534.599623339034,9534.601313022715
temp_minus_10K,654.4153265295442,172132.9594696087,62888.23656684796,10588.978429028593,209.3216402113141,0.37846139330050216,290.03463164201753,22740.14681384606,240.0,270.4068676958297,0.8274873888033688,0.5038442012555716,40911.72161902735,45109.82497680709,13.57805731801893,1.6337073989224034,-13.57805731801893,0.050213433681323374,0.9069359422268172,9561.763594742792,9561.761741179316,9561.763433152038
temp_minus_10K,656.4153265295442,172673.88888040677,62861.08645588278,10592.245661065921,209.30040320307148,0.3782980039389127,290.0199183422034,22728.02330101792,240.0,270.5226476915423,0.8275293689201603,0.5038442012555716,40894.05920961073,45089.8807398185,13.572054102685366,1.6335246426073151,-13.572054102685366,0.05016975184333036,0.9069453841668187,9588.913706163496,9588.911849879258,9588.913544117218
