scenario,distance_m,fuel_flow_kgs,fuel_per_meter_kgpm,height_m,temperature_k,density_kgm3
standard_isa,115001.22565254512,14.329613614866572,0.054638944836263,10274.473565717028,221.3659218228393,0.39884369541273
standard_isa,116312.88829783078,14.313628653561327,0.0545476970367302,10283.18057851195,221.30932623967232,0.3984098964978292
standard_isa,117625.29053370084,14.29766208224226,0.054455686049238,10291.88512235894,221.2527467046669,0.3979765814855508
standard_isa,118938.4548779468,14.281713878994273,0.0543629186304538,10300.58719809577,221.19618321237743,0.3975437498192
standard_isa,120252.40382910083,14.265784021766176,0.054269401592576,10309.286806559878,221.1396357573608,0.3971114009427452
standard_isa,121567.15986645,14.249872488742954,0.0541751418033162,10317.983948588331,221.08310433417583,0.3966795343008183
standard_isa,122882.7454500504,14.233979258112438,0.0540801461835677,10326.678625017828,221.0265889373841,0.396248149338715
standard_isa,124199.18302074146,14.218104307857995,0.0539844217051707,10335.37083668472,220.9700895615493,0.3958172455023911
standard_isa,125516.49500015988,14.202247616267218,0.0538879753913916,10344.060584424951,220.9136062012378,0.3953868222384679
standard_isa,126834.70379075402,14.1864091615615,0.0537908143140554,10352.747869074095,220.8571388510184,0.3949568789942247
standard_isa,128153.83177579782,14.170588921965647,0.0536929455923474,10361.432691467446,220.8006875054616,0.3945274152175988
standard_isa,129473.9013194051,14.154786875708368,0.0535943763913482,10370.115052439836,220.74425215914104,0.3940984303571891
standard_isa,130794.93476654356,14.139003001113394,0.0534951139209075,10378.79495282581,220.68783280663223,0.3936699238622506
standard_isa,132116.95444304898,14.123237276416978,0.0533951654334801,10387.472393459497,220.63142944251325,0.3932418951826961
standard_isa,133439.98265563924,14.107489680109412,0.0532945382239414,10396.147375174643,220.5750420613648,0.3928143437690971
standard_isa,134764.04169192843,14.091760190411636,0.0531932396261312,10404.819898804695,220.51867065776943,0.392387269072677
standard_isa,136089.15382044096,14.076048785820776,0.0530912770134363,10413.489965182718,220.4623152263123,0.3919606705453149
standard_isa,137415.3412906255,14.060355444701631,0.0529886577957687,10422.15757514138,220.405975761581,0.3915345476395455
